domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance
bostonhotel.com,bostonhotel,.com,1,11,0,0,1,hotel,0,4.492583424860402,0.2169574654342523,0.304866631825765
hotel-chicago.com,hotel-chicago,.com,1,13,1,0,2,hotel,0,2.415352958411252,0.2697711752529826,0.33112009366353357
hotellive.com,hotellive,.com,1,9,0,0,1,hotel,0,2.063237395957732,0.0317438707019287,0.2211602528889974
nyc-hotel.com,nyc-hotel,.com,1,9,1,0,2,hotel,0,3.1136067596880994,0.2030919619325913,0.31898776690165204
freehotellive.com,freehotellive,.com,1,13,0,0,1,hotel,0,1.7839938851552348,0.3307503352477747,0.3456425666809082
hotelconnect360.io,hotelconnect360,.io,0,15,0,1,1,hotel,0,2.381690231178939,0.3321448707218459,0.29172996679941815
hotelteam2.com,hotelteam2,.com,1,10,0,1,1,hotel,0,1.6181334028203889,0.1272630816862335,0.2849825223286947
hotelinstant.com,hotelinstant,.com,1,12,0,0,1,hotel,0,10.792323342276314,0.4113153007486804,0.16963412364323935
primehotel.com,primehotel,.com,1,10,0,0,1,hotel,0,3.391112813798601,0.4526299076483281,0.25833576917648315
quickhotelnow.com,quickhotelnow,.com,1,13,0,0,1,hotel,0,2.181831573106274,0.4010442695472419,0.31149089336395264
hotelboston.com,hotelboston,.com,1,11,0,0,1,hotel,0,3.774953053408704,0.4111000754079502,0.2662598093350729
fast-hotel-app.io,fast-hotel-app,.io,0,14,1,0,3,hotel,0,3.1037255187881594,0.592565662325653,0.31214376290639245
primehotellive.io,primehotellive,.io,0,14,0,0,1,hotel,0,2.907862398466007,0.2247735194215847,0.33864061037699383
hotelonline.io,hotelonline,.io,0,11,0,0,1,hotel,0,4.799443722374931,0.1662553394597908,0.13032923142115277
easyhotelplus.com,easyhotelplus,.com,1,13,0,0,1,hotel,0,5.230488232574015,0.2108982742408222,0.29514888922373456
fasthotel101.com,fasthotel101,.com,1,12,0,1,1,hotel,0,2.415000058754892,0.1398464130591769,0.3135005633036296
elitehoteltoday.com,elitehoteltoday,.com,1,15,0,0,1,hotel,0,2.350220269846748,0.4152691852438661,0.40747731924057007
prohotelpro.com,prohotelpro,.com,1,11,0,0,1,hotel,0,2.815018917193931,0.2100838907294261,0.37370065848032635
truehotel.com,truehotel,.com,1,9,0,0,1,hotel,0,0.8343079511110773,0.0481914492759357,0.2635783950487773
hotelnow.net,hotelnow,.net,0,8,0,0,1,hotel,0,1.3376112349944267,0.1480426550406073,0.12384315331776938
seattlehotel.com,seattlehotel,.com,1,12,0,0,1,hotel,0,7.539263969416059,0.1785065359444482,0.3365061680475871
hotelteam24.com,hotelteam24,.com,1,11,0,1,1,hotel,0,8.90827507175683,0.1574451975436805,0.22557497024536133
prohotelai101.com,prohotelai101,.com,1,13,0,1,1,hotel,0,2.8593043937084635,0.492939575345648,0.44400960206985474
smarthotelcentral.com,smarthotelcentral,.com,1,17,0,0,1,hotel,0,4.692353072405807,0.1028690882103717,0.43112476666768396
localhotelapp.com,localhotelapp,.com,1,13,0,0,1,hotel,0,4.001823341870626,0.5979663040804742,0.2913699547449748
hotelassist.net,hotelassist,.net,0,11,0,0,1,hotel,0,21.05900974769744,0.2887972483253837,0.14222800731658936
hotelmiami2.ai,hotelmiami2,.ai,0,11,0,1,1,hotel,0,6.499628015378953,0.4506090205236549,0.3696068127950033
directhotel.com,directhotel,.com,1,11,0,0,1,hotel,0,3.074829477076472,0.1286704777178089,0.24309019247690838
globalhotelnow.com,globalhotelnow,.com,1,14,0,0,1,hotel,0,1.8713792683340564,0.2708439020891906,0.26669780413309735
hotelfree2.com,hotelfree2,.com,1,10,0,1,1,hotel,0,1.2663417194105633,0.5050454416323734,0.3130480647087097
hotel-seattle.com,hotel-seattle,.com,1,13,1,0,2,hotel,0,3.751208975608614,0.4915006702707282,0.3016199668248495
quick-hotel-solutions.com,quick-hotel-solutions,.com,1,21,1,0,3,hotel,0,2.108948649285997,0.4505217220602602,0.4194485147794088
hotelpro.com,hotelpro,.com,1,8,0,0,1,hotel,0,1.4143184782289386,0.1634842581188448,0.1642666260401408
hotelnetwork1.io,hotelnetwork1,.io,0,13,0,1,1,hotel,0,2.2525350468168184,0.4340588904644445,0.26337385177612305
simplehotelassist.io,simplehotelassist,.io,0,17,0,0,1,hotel,0,1.7351106695199163,0.5374550832803695,0.3068641821543376
hotelbest.com,hotelbest,.com,1,9,0,0,1,hotel,0,9.13656944754074,0.4102728834316778,0.1697191596031189
hotel-fast.com,hotel-fast,.com,1,10,1,0,2,hotel,0,5.634925092628024,0.1742971522074133,0.18733402093251547
hotelconnect.net,hotelconnect,.net,0,12,0,0,1,hotel,0,3.3042727880179616,0.2672937467516106,0.16906718413035077
hotelsf1.com,hotelsf1,.com,1,8,0,1,1,hotel,0,8.068491059580445,0.1794397797764963,0.44976651668548584
hotellocal.com,hotellocal,.com,1,10,0,0,1,hotel,0,3.4778732940952835,0.0,0.12998580932617188
hotelhelp.net,hotelhelp,.net,0,9,0,0,1,hotel,0,1.9802626337200244,0.3325943849849948,0.20064314206441244
quick-hotel-portal.co,quick-hotel-portal,.co,0,18,1,0,3,hotel,0,8.280260641649315,0.2978137631465973,0.3111692269643148
lahotel.com,lahotel,.com,1,7,0,0,1,hotel,0,4.587549604126294,0.4967570838715248,0.17263660828272503
hotelexperts.com,hotelexperts,.com,1,12,0,0,1,hotel,0,1.7818502797194764,0.2933691007059893,0.38064807653427124
hotelsite.io,hotelsite,.io,0,9,0,0,1,hotel,0,2.961798819807552,0.3680175498787194,0.22600243488947552
primehotelbot.co,primehotelbot,.co,0,13,0,0,1,hotel,0,1.96330454906282,0.1358717143263987,0.32593746980031335
directhotelai.com,directhotelai,.com,1,13,0,0,1,hotel,0,1.4481981976420957,0.3527214375306599,0.292809804280599
easyhotelportal.net,easyhotelportal,.net,0,15,0,0,1,hotel,0,5.787535356562633,0.4461180142934531,0.288316011428833
hotel-network.com,hotel-network,.com,1,13,1,0,2,hotel,0,10.44005639523231,0.4070293920938309,0.1380773385365804
tophotelgroup360.com,tophotelgroup360,.com,1,16,0,1,1,hotel,0,1.4345618272340592,0.2989960270212559,0.38118064403533936
tophotelcentral.com,tophotelcentral,.com,1,15,0,0,1,hotel,0,4.654253543488863,0.5164959647065349,0.3033098578453064
nychotel.org,nychotel,.org,0,8,0,0,1,hotel,0,2.24704149196546,0.0654033169110942,0.22880752881368002
localhotel.com,localhotel,.com,1,10,0,0,1,hotel,0,2.47867655297255,0.279063383242439,0.27737508217493695
onlinehotelteam.com,onlinehotelteam,.com,1,15,0,0,1,hotel,0,2.326962212471505,0.0628560619199115,0.35453617572784424
experthotelapp.com,experthotelapp,.com,1,14,0,0,1,hotel,0,1.9770494137626988,0.1938956183932789,0.2617773413658142
chicagohotel2.com,chicagohotel2,.com,1,13,0,1,1,hotel,0,3.4181961717365104,0.6095522363368516,0.38805941740671795
truehotelapp.com,truehotelapp,.com,1,12,0,0,1,hotel,0,2.0166342929303047,0.1184156826876366,0.28028051058451336
hotelaustin2.com,hotelaustin2,.com,1,12,0,1,1,hotel,0,3.905063699567809,0.1465080410715499,0.43527563412984216
miamihotel.com,miamihotel,.com,1,10,0,0,1,hotel,0,3.221532359272965,0.3392234966252495,0.34555017948150635
chicagohotel.com,chicagohotel,.com,1,12,0,0,1,hotel,0,2.87666366185449,0.4476398526746697,0.2890106042226156
fasthotelsite.io,fasthotelsite,.io,0,13,0,0,1,hotel,0,1.9260317588445224,0.2017722082809878,0.31436681747436523
instanthotelnow.com,instanthotelnow,.com,1,15,0,0,1,hotel,0,2.3488766712999,0.721271005700039,0.337216059366862
hotelzone.com,hotelzone,.com,1,9,0,0,1,hotel,0,5.223850300700332,0.1181692925791556,0.1739055911699931
hotelmy.org,hotelmy,.org,0,7,0,0,1,hotel,0,4.484156078939715,0.461783868568637,0.16064266363779706
hotelbot.com,hotelbot,.com,1,8,0,0,1,hotel,0,1.8468229770500488,0.2388252509519271,0.134505033493042
hotel-simple.com,hotel-simple,.com,1,12,1,0,2,hotel,0,3.5240094273596245,0.3207970824406844,0.1807848612467448
hotelfast.com,hotelfast,.com,1,9,0,0,1,hotel,0,5.211315265114608,0.2280395542910702,0.624853273232778
elitehotelpro.com,elitehotelpro,.com,1,13,0,0,1,hotel,0,1.2193974354040251,0.0389099421158514,0.37289241949717206
directhotelservice.com,directhotelservice,.com,1,18,0,0,1,hotel,0,4.599815138606029,0.3392164602010691,0.29264748096466064
sfhotel.com,sfhotel,.com,1,7,0,0,1,hotel,0,2.230946075556959,0.0781823707179068,0.29647131760915124
fasthotelpro.com,fasthotelpro,.com,1,12,0,0,1,hotel,0,4.675607969120085,0.2646007062240031,0.29299010833104455
hotella.com,hotella,.com,1,7,0,0,1,hotel,0,2.1002250508828983,0.2749780968608323,0.1244880755742391
quickhotelgroup.com,quickhotelgroup,.com,1,15,0,0,1,hotel,0,1.1241989522634583,0.3129372015574057,0.29474198818206787
hotel-experts.com,hotel-experts,.com,1,13,1,0,2,hotel,0,1.250413800922235,0.4679654801473926,0.20924727121988934
besthotel.com,besthotel,.com,1,9,0,0,1,hotel,0,3.417300691678643,0.1799384790610809,0.21024326483408612
elitehotel.ai,elitehotel,.ai,0,10,0,0,1,hotel,0,3.879993587908401,0.389658556997968,0.2843420704205831
instanthotelapp.com,instanthotelapp,.com,1,15,0,0,1,hotel,0,1.9297877541710795,0.5236192567972782,0.31059344609578454
simple-hotel-pro1.com,simple-hotel-pro1,.com,1,17,1,1,3,hotel,0,4.870299700118683,0.4803681611072787,0.38547118504842126
simplehotelplus.com,simplehotelplus,.com,1,15,0,0,1,hotel,0,1.2251802335939046,0.2313823663197459,0.35589754581451416
fasthotel360.com,fasthotel360,.com,1,12,0,1,1,hotel,0,3.1910567157919902,0.4947695160331768,0.31375378370285034
myhotelportal.com,myhotelportal,.com,1,13,0,0,1,hotel,0,1.605427827325176,0.2112091983054484,0.36989420652389526
instanthotelhub.com,instanthotelhub,.com,1,15,0,0,1,hotel,0,2.24543290944366,0.6842342963404184,0.330004890759786
localhotelsolutions.co,localhotelsolutions,.co,0,19,0,0,1,hotel,0,3.415893855814926,0.6279206910583869,0.47584275404612225
onlinehotelpro.net,onlinehotelpro,.net,0,14,0,0,1,hotel,0,1.981297594528019,0.1890884881330978,0.3568323453267416
hotelelite.com,hotelelite,.com,1,10,0,0,1,hotel,0,2.636010693804072,0.1389713645082775,0.27617812156677246
lahotel101.com,lahotel101,.com,1,10,0,1,1,hotel,0,6.072532206405748,0.4491921819287963,0.2854001522064209
true-hotel.net,true-hotel,.net,0,10,1,0,2,hotel,0,2.348706798759481,0.570144381802305,0.31151652336120605
trustedhotelexperts.com,trustedhotelexperts,.com,1,19,0,0,1,hotel,0,5.481699974833608,0.5122181870979746,0.3936720887819926
hotelchicago.io,hotelchicago,.io,0,12,0,0,1,hotel,0,1.6856915367980232,0.2691683035183377,0.28721968332926434
elitehotelbot.org,elitehotelbot,.org,0,13,0,0,1,hotel,0,4.562553782339542,0.4039612318383236,0.26964465777079266
easyhotelcentral.net,easyhotelcentral,.net,0,16,0,0,1,hotel,0,7.88483403810683,0.3016000298126631,0.31409303347269696
experthotelhub.org,experthotelhub,.org,0,14,0,0,1,hotel,0,0.7535298096819915,0.3208615625510438,0.3766096631685893
prohotelai.com,prohotelai,.com,1,10,0,0,1,hotel,0,2.058263871666492,0.1182010325100292,0.31156102816263836
hotelmarket1.com,hotelmarket1,.com,1,12,0,1,1,hotel,0,4.6938036957651965,0.5350321094929074,0.1788302262624105
localhotellive.com,localhotellive,.com,1,14,0,0,1,hotel,0,2.939303852281085,0.3167816006621988,0.3061181306838989
hotelboston24.org,hotelboston24,.org,0,13,0,1,1,hotel,0,4.148254004979779,0.4354401124843071,0.32306472460428876
hotelquick.com,hotelquick,.com,1,10,0,0,1,hotel,0,2.310834900381171,0.4414199919682991,0.11473715305328369
tophotel.com,tophotel,.com,1,8,0,0,1,hotel,0,3.497169309264016,0.0,0.19762327273686728
easyhotel.com,easyhotel,.com,1,9,0,0,1,hotel,0,3.024039918416606,0.2197003237765261,0.21496007839838666
elitehotelexperts.com,elitehotelexperts,.com,1,17,0,0,1,hotel,0,6.690370387757717,0.6144951268338144,0.39132237434387207
hoteleasy.com,hoteleasy,.com,1,9,0,0,1,hotel,0,3.8676709570075887,0.0686082861185922,0.2074881394704183
hotelprime.com,hotelprime,.com,1,10,0,0,1,hotel,0,4.065601071941761,0.5018887118614862,0.17031768957773846
hotelapp.ai,hotelapp,.ai,0,8,0,0,1,hotel,0,2.5931512120144182,0.371327478891818,0.2078777551651001
hotelworld.com,hotelworld,.com,1,10,0,0,1,hotel,0,2.477961547560539,0.2154022734652251,0.11376132567723593
hotelsolutions.com,hotelsolutions,.com,1,14,0,0,1,hotel,0,2.561172310109094,0.3343229756333257,0.322852631409963
localhotelhub.net,localhotelhub,.net,0,13,0,0,1,hotel,0,4.206669682772115,0.1734509297022386,0.38346429665883386
freehotelgroup.com,freehotelgroup,.com,1,14,0,0,1,hotel,0,2.5790195607798485,0.0,0.304501752058665
hotelplus.net,hotelplus,.net,0,9,0,0,1,hotel,0,3.9505899181847135,0.442178029713245,0.11305431524912517
hotelfree1.com,hotelfree1,.com,1,10,0,1,1,hotel,0,11.533322789469027,0.1636715646027528,0.3089556097984314
hotelteam.com,hotelteam,.com,1,9,0,0,1,hotel,0,5.5994860797633565,0.1508911936812975,0.19315163294474286
fasthotel.org,fasthotel,.org,0,9,0,0,1,hotel,0,2.7302300708957,0.6649627862471579,0.2470215161641439
instant-hotel-app.com,instant-hotel-app,.com,1,17,1,0,3,hotel,0,6.825928346583432,0.3822786356853133,0.30239105224609375
austinhotel.com,austinhotel,.com,1,11,0,0,1,hotel,0,2.5990728263718457,0.3133672059885739,0.3565447529157003
sfhotel360.com,sfhotel360,.com,1,10,0,1,1,hotel,0,0.9773849218049862,0.1207388838974568,0.3836603959401449
quickhotelbot.co,quickhotelbot,.co,0,13,0,0,1,hotel,0,1.8132996804452783,0.6106603223264296,0.3737942377726237
miamihotel360.com,miamihotel360,.com,1,13,0,1,1,hotel,0,1.0806090824343335,0.1031174312863732,0.45494596163431805
hotelglobal.com,hotelglobal,.com,1,11,0,0,1,hotel,0,2.688791697392209,0.3496367295287199,0.15524665514628094
securehotel.net,securehotel,.net,0,11,0,0,1,hotel,0,3.357011110063036,0.0839928249800706,0.2774205803871155
hotelexpert.com,hotelexpert,.com,1,11,0,0,1,hotel,0,9.07807701200453,0.6395952001088955,0.2851969003677368
hotelseattle.org,hotelseattle,.org,0,12,0,0,1,hotel,0,4.0396434141709125,0.4265923495880754,0.4131317138671875
expert-hotel-market.io,expert-hotel-market,.io,0,19,1,0,3,hotel,0,2.911125227949434,0.4046028141347385,0.3522715965906779
hoteltrusted.com,hoteltrusted,.com,1,12,0,0,1,hotel,0,5.461062395230808,0.3220558466859685,0.16743977864583334
prohotel.com,prohotel,.com,1,8,0,0,1,hotel,0,0.8810145081113773,0.3482813005278697,0.2416627605756124
hotel-secure.com,hotel-secure,.com,1,12,1,0,2,hotel,0,3.824274342361464,0.2019191038891611,0.2891842524210612
directhotelapp.com,directhotelapp,.com,1,14,0,0,1,hotel,0,5.272576361966888,0.1311934059183941,0.2847733100255331
hoteldirect.com,hoteldirect,.com,1,11,0,0,1,hotel,0,1.36731402884233,0.5033106402726276,0.17294148604075116
easy-hotel.net,easy-hotel,.net,0,10,1,0,2,hotel,0,6.594608530802399,0.4575538136445365,0.23740828037261963
hotelgroup.net,hotelgroup,.net,0,10,0,0,1,hotel,0,4.067781824001287,0.5183899503747214,0.2163451910018921
trustedhotelworld.com,trustedhotelworld,.com,1,17,0,0,1,hotel,0,2.58784957692571,0.3283369973943155,0.31332075595855713
hotelmiami.com,hotelmiami,.com,1,10,0,0,1,hotel,0,4.853349667561567,0.3055189223482935,0.30384838581085205
hotelnyc.com,hotelnyc,.com,1,8,0,0,1,hotel,0,12.967104334404487,0.372735061425098,0.30280182758967084
hotelai.com,hotelai,.com,1,7,0,0,1,hotel,0,3.702912799463452,0.4305339856507617,0.11705239613850912
fasthotelexperts101.com,fasthotelexperts101,.com,1,19,0,1,1,hotel,0,3.8533093549009942,0.1725135504483268,0.4372461636861166
hotelsf.org,hotelsf,.org,0,7,0,0,1,hotel,0,2.5203139076059182,0.4048090201524977,0.4496869444847107
instanthotel1.com,instanthotel1,.com,1,13,0,1,1,hotel,0,1.99390171174476,0.6461456774402173,0.3127044439315796
hotel-miami.com,hotel-miami,.com,1,11,1,0,2,hotel,0,5.464111290016986,0.5240306822559785,0.3185240427652995
freehotel.com,freehotel,.com,1,9,0,0,1,hotel,0,1.9864511489545376,0.2681446261777619,0.33804227908452356
truehotelplus.com,truehotelplus,.com,1,13,0,0,1,hotel,0,3.465787024442105,0.5423322632313632,0.3383064270019531
fasthotelgroup.com,fasthotelgroup,.com,1,14,0,0,1,hotel,0,2.49279739564018,0.6944177013985785,0.30590832233428955
hotelportal.com,hotelportal,.com,1,11,0,0,1,hotel,0,4.425520485780029,0.3328313619434995,0.09569287300109863
austinhotel360.com,austinhotel360,.com,1,14,0,1,1,hotel,0,4.055999987358612,0.3926862148135076,0.46154787143071496
experthotelpro.net,experthotelpro,.net,0,14,0,0,1,hotel,0,6.187455689366984,0.4332057564823113,0.39695024490356445
globalhotel24.com,globalhotel24,.com,1,13,0,1,1,hotel,0,2.444865621016892,0.1775356785187861,0.28979976971944177
true-hotel-connect101.com,true-hotel-connect101,.com,1,21,1,1,3,hotel,0,2.823776119875796,0.6754223474556806,0.3225421905517578
hotelcentral.com,hotelcentral,.com,1,12,0,0,1,hotel,0,1.8454843632235465,0.0629842707872862,0.12895921866099042
hotelsecure.com,hotelsecure,.com,1,11,0,0,1,hotel,0,2.5432023228070366,0.3875248900843131,0.37420690059661865
globalhotel.co,globalhotel,.co,0,11,0,0,1,hotel,0,4.163600879218074,0.1477062967778362,0.2953890959421794
hotelgroup360.org,hotelgroup360,.org,0,13,0,1,1,hotel,0,5.228859419080769,0.3376649941760994,0.3318711121877035
quickhotel.com,quickhotel,.com,1,10,0,0,1,hotel,0,1.909231500807092,0.1755900507386908,0.24991273880004883
truehotelsite.org,truehotelsite,.org,0,13,0,0,1,hotel,0,5.594385760344955,0.2271253033018361,0.28337717056274414
finance.com,finance,.com,1,7,0,0,1,finance,1,7.488606373644863,0.0,0.0
financepro.com,financepro,.com,1,10,0,0,1,finance,0,4.2548560979457015,0.2132025151466477,0.3870193163553874
simplefinancebot.com,simplefinancebot,.com,1,16,0,0,1,finance,0,10.237705144721362,0.1851178012949872,0.37906110286712646
onlinefinancebot.com,onlinefinancebot,.com,1,16,0,0,1,finance,0,2.086997605049482,0.1555065490136685,0.38305918375651044
freefinancebot.com,freefinancebot,.com,1,14,0,0,1,finance,0,1.5733501163013508,0.3361712686153739,0.31471888224283856
financebest101.com,financebest101,.com,1,14,0,1,1,finance,0,1.1419848565221733,0.3361847002437754,0.456353227297465
localfinancetoday1.com,localfinancetoday1,.com,1,18,0,1,1,finance,0,8.14681120006577,0.4183813160035546,0.6972719232241313
bostonfinance24.ai,bostonfinance24,.ai,0,15,0,1,1,finance,0,4.916610615485186,0.6429733685542667,0.459644893805186
sf-finance.com,sf-finance,.com,1,10,1,0,2,finance,0,3.2112144452746296,0.5439274547652688,0.37231961886088055
expert-finance-pro.com,expert-finance-pro,.com,1,18,1,0,3,finance,0,3.927413928383452,0.4874235302397571,0.4357357819875082
truefinance.com,truefinance,.com,1,11,0,0,1,finance,0,1.689962892546718,0.222298193569887,0.41548430919647217
financebest.com,financebest,.com,1,11,0,0,1,finance,0,14.40321128712423,0.1655799841509755,0.3623214364051819
financeboston.com,financeboston,.com,1,13,0,0,1,finance,0,3.58777670772742,0.7492120159786424,0.5129170417785645
myfinance.com,myfinance,.com,1,9,0,0,1,finance,0,3.5453499682545906,0.2533736257890743,0.3797982136408488
financelocal.net,financelocal,.net,0,12,0,0,1,finance,0,5.131817958799194,0.3844813218125191,0.5794986089070638
finance-best.net,finance-best,.net,0,12,1,0,2,finance,0,4.430912474544592,0.3737122409567796,0.3567508856455485
financenow101.net,financenow101,.net,0,13,0,1,1,finance,0,3.797452376153739,0.3787193548922695,0.4878339171409607
financeonline.com,financeonline,.com,1,13,0,0,1,finance,0,2.0662085856978814,0.191649545039333,0.3342628479003906
myfinancepro.com,myfinancepro,.com,1,12,0,0,1,finance,0,4.405620068943512,0.3565103360975317,0.5597877502441406
sf-finance1.com,sf-finance1,.com,1,11,1,1,2,finance,0,10.26987341219073,0.3026361176751579,0.3842894236246745
financeeasy.com,financeeasy,.com,1,11,0,0,1,finance,0,7.442836511203707,0.1777244308759261,0.3442527850468954
instantfinancelive.com,instantfinancelive,.com,1,18,0,0,1,finance,0,8.635762196601354,0.5591544972806796,0.3885494669278463
financesite.org,financesite,.org,0,11,0,0,1,finance,0,2.443107010301478,0.1231997396850229,0.4164618253707886
financeseattle.com,financeseattle,.com,1,14,0,0,1,finance,0,1.8335190672443096,0.1694512195946001,0.6967875361442566
securefinancelive.co,securefinancelive,.co,0,17,0,0,1,finance,0,3.078762861466814,0.5169441678161727,0.3440926472345988
expertfinance.com,expertfinance,.com,1,13,0,0,1,finance,0,3.4330014861379943,0.3144473436740362,0.4620426893234253
financetrusted.com,financetrusted,.com,1,14,0,0,1,finance,0,6.401388443174035,0.6128036716954954,0.5017890532811483
freefinance.io,freefinance,.io,0,11,0,0,1,finance,0,1.202642503699047,0.1337848818590745,0.3756054242451986
elitefinance.com,elitefinance,.com,1,12,0,0,1,finance,0,8.312248847378882,0.4624568525414001,0.2932057778040568
quickfinance1.com,quickfinance1,.com,1,13,0,1,1,finance,0,3.0198140627109886,0.0920408615946829,0.40389994780222577
profinancebot.com,profinancebot,.com,1,13,0,0,1,finance,0,2.569911231482838,0.1768730805672537,0.4737338423728943
myfinanceapp.com,myfinanceapp,.com,1,12,0,0,1,finance,0,1.8089333729182089,0.0500722945058683,0.511901875336965
freefinancezone.com,freefinancezone,.com,1,15,0,0,1,finance,0,1.2300883509933185,0.0555274990492144,0.4150146245956421
financeservice.com,financeservice,.com,1,14,0,0,1,finance,0,5.440670736277101,0.5039839655391372,0.352282722791036
financesmart.io,financesmart,.io,0,12,0,0,1,finance,0,3.46943161320536,0.2453689430960523,0.4345693190892538
quickfinancesite.com,quickfinancesite,.com,1,16,0,0,1,finance,0,1.5311566958858702,0.4252710364923272,0.4983929793039958
simplefinanceteam.com,simplefinanceteam,.com,1,17,0,0,1,finance,0,1.526462148717422,0.2635692166696584,0.39376556873321533
nyc-finance.com,nyc-finance,.com,1,11,1,0,2,finance,0,2.714286665140327,0.6021255371623715,0.4690066973368327
financeteam.com,financeteam,.com,1,11,0,0,1,finance,0,9.037774090643351,0.246651607556709,0.5063539743423462
finance-site.com,finance-site,.com,1,12,1,0,2,finance,0,2.8412531054800523,0.2488399096770198,0.3122323751449585
topfinancepro.com,topfinancepro,.com,1,13,0,0,1,finance,0,1.3473156804394897,0.2568331401719301,0.3319416443506877
instantfinanceworld.com,instantfinanceworld,.com,1,19,0,0,1,finance,0,2.8649593498970427,0.1858299733014673,0.43983121713002526
easyfinancehub2.com,easyfinancehub2,.com,1,15,0,1,1,finance,0,2.818953898505724,0.4543782152880385,0.3621567289034526
simplefinancezone.com,simplefinancezone,.com,1,17,0,0,1,finance,0,0.6582753397166613,0.3316730063166696,0.5117891232172649
quickfinancelive.com,quickfinancelive,.com,1,16,0,0,1,finance,0,3.213700510210137,0.1999527790536386,0.3421167532602946
truefinancesite.com,truefinancesite,.com,1,15,0,0,1,finance,0,2.8905282817569407,0.6415088567073404,0.46232640743255615
finance-app.com,finance-app,.com,1,11,1,0,2,finance,0,5.041601647933833,0.3006102314908848,0.3751540184020996
elitefinancegroup101.org,elitefinancegroup101,.org,0,20,0,1,1,finance,0,10.068116585035582,0.3932156403303163,0.4648926854133606
sffinance.com,sffinance,.com,1,9,0,0,1,finance,0,6.526945160869649,0.0,0.4267600178718567
financelive.com,financelive,.com,1,11,0,0,1,finance,0,2.8254475749707866,0.1146451284569397,0.3506980339686076
bostonfinance1.com,bostonfinance1,.com,1,14,0,1,1,finance,0,1.7093008969979933,0.4072690963424809,0.4828127225240072
fastfinanceportal.ai,fastfinanceportal,.ai,0,17,0,0,1,finance,0,15.549304049272996,0.6544664683110066,0.321010947227478
freefinanceplus.com,freefinanceplus,.com,1,15,0,0,1,finance,0,3.4402049923480336,0.2544900466967931,0.3784944613774618
sffinance1.com,sffinance1,.com,1,10,0,1,1,finance,0,3.347981326650839,0.8030280971450569,0.4688483476638794
quickfinancepro.ai,quickfinancepro,.ai,0,15,0,0,1,finance,0,3.27240421183215,0.2711482022977132,0.4187065362930298
simplefinance.com,simplefinance,.com,1,13,0,0,1,finance,0,3.739122119475616,0.2662517759954868,0.32808701197306317
financesimple.com,financesimple,.com,1,13,0,0,1,finance,0,3.0446433042706524,0.1210611114336897,0.5563008785247803
finance-live.com,finance-live,.com,1,12,1,0,2,finance,0,2.353262812131928,0.2476044784014758,0.25081942478815716
securefinanceplus.org,securefinanceplus,.org,0,17,0,0,1,finance,0,2.391413551510139,0.6194695671392562,0.41323254505793255
financetoday.com,financetoday,.com,1,12,0,0,1,finance,0,3.255507045481359,0.6165960555178551,0.33470988273620605
chicagofinance.net,chicagofinance,.net,0,14,0,0,1,finance,0,2.3963461441323064,0.5338344776904534,0.4990328351656596
financesecure.com,financesecure,.com,1,13,0,0,1,finance,0,2.164723263441613,0.1070458009274663,0.44540971517562866
financeprime.io,financeprime,.io,0,12,0,0,1,finance,0,3.539049317199785,0.1682737881048734,0.3642699122428894
financeai24.com,financeai24,.com,1,11,0,1,1,finance,0,2.849129957340274,0.0371075453315761,0.34779558579126996
easyfinancenetwork.com,easyfinancenetwork,.com,1,18,0,0,1,finance,0,8.185757821422419,0.1820867035013586,0.3313964605331421
nycfinance2.com,nycfinance2,.com,1,11,0,1,1,finance,0,0.6766630198346842,0.2716580401486479,0.4838016629219055
directfinance.com,directfinance,.com,1,13,0,0,1,finance,0,6.391085387432166,0.1272095573470092,0.5071137348810832
financedirect.com,financedirect,.com,1,13,0,0,1,finance,0,7.012197379636351,0.4500534106959296,0.4415629307428996
primefinance.com,primefinance,.com,1,12,0,0,1,finance,0,0.9569212881538128,0.1202696937349778,0.39575298627217614
onlinefinanceservice.com,onlinefinanceservice,.com,1,20,0,0,1,finance,0,2.7030680522806163,0.4792070657997593,0.440365473429362
financenetwork.com,financenetwork,.com,1,14,0,0,1,finance,0,2.6568347759386186,0.4764002046813516,0.3511744737625122
simplefinanceassist360.com,simplefinanceassist360,.com,1,22,0,1,1,finance,0,1.4268839106729718,0.3587151986823305,0.42699257532755536
freefinanceportal.io,freefinanceportal,.io,0,17,0,0,1,finance,0,2.081960478295233,0.6487106718639223,0.29553999503453576
financeassist.com,financeassist,.com,1,13,0,0,1,finance,0,1.7051524030954075,0.3175787791588612,0.4914928476015727
securefinance.com,securefinance,.com,1,13,0,0,1,finance,0,9.50066946434039,0.1650248690823277,0.3668522834777832
financesolutions.com,financesolutions,.com,1,16,0,0,1,finance,0,5.820621458701928,0.3284870123707082,0.4738197724024455
financeglobal.com,financeglobal,.com,1,13,0,0,1,finance,0,7.120180363081419,0.1482680950332024,0.33898234367370605
financelive24.com,financelive24,.com,1,13,0,1,1,finance,0,5.119225911320386,0.4877301423357351,0.36561379830042523
finance-boston2.com,finance-boston2,.com,1,15,1,1,2,finance,0,1.6863542281917552,0.453548571872879,0.4363354047139486
bestfinanceai.io,bestfinanceai,.io,0,13,0,0,1,finance,0,2.4236819242594385,0.4412928151093038,0.36224444707234704
