domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance
elitehotelpro.com,elitehotelpro,.com,1,13,0,0,1,hotel,0,1.2193974354040253,0.0389099421158514,
directhotelservice.com,directhotelservice,.com,1,18,0,0,1,hotel,0,4.599815138606029,0.3392164602010691,
sfhotel.com,sfhotel,.com,1,7,0,0,1,hotel,0,2.230946075556959,0.07818237071790687,
fasthotelpro.com,fasthotelpro,.com,1,12,0,0,1,hotel,0,4.675607969120085,0.2646007062240031,
hotella.com,hotella,.com,1,7,0,0,1,hotel,0,2.1002250508828983,0.2749780968608323,
quickhotelgroup.com,quickhotelgroup,.com,1,15,0,0,1,hotel,0,1.1241989522634583,0.3129372015574057,
hotel-experts.com,hotel-experts,.com,1,13,1,0,2,hotel,0,1.250413800922235,0.46796548014739264,
besthotel.com,besthotel,.com,1,9,0,0,1,hotel,0,3.417300691678643,0.17993847906108096,
elitehotel.ai,elitehotel,.ai,0,10,0,0,1,hotel,0,3.8799935879084013,0.389658556997968,
instanthotelapp.com,instanthotelapp,.com,1,15,0,0,1,hotel,0,1.9297877541710795,0.5236192567972782,
simple-hotel-pro1.com,simple-hotel-pro1,.com,1,17,1,1,3,hotel,0,4.870299700118683,0.48036816110727876,
simplehotelplus.com,simplehotelplus,.com,1,15,0,0,1,hotel,0,1.2251802335939046,0.2313823663197459,
fasthotel360.com,fasthotel360,.com,1,12,0,1,1,hotel,0,3.1910567157919902,0.4947695160331768,
myhotelportal.com,myhotelportal,.com,1,13,0,0,1,hotel,0,1.605427827325176,0.21120919830544843,
instanthotelhub.com,instanthotelhub,.com,1,15,0,0,1,hotel,0,2.2454329094436596,0.6842342963404184,
localhotelsolutions.co,localhotelsolutions,.co,0,19,0,0,1,hotel,0,3.415893855814926,0.6279206910583869,
onlinehotelpro.net,onlinehotelpro,.net,0,14,0,0,1,hotel,0,1.981297594528019,0.18908848813309787,
hotelelite.com,hotelelite,.com,1,10,0,0,1,hotel,0,2.636010693804072,0.13897136450827757,
lahotel101.com,lahotel101,.com,1,10,0,1,1,hotel,0,6.072532206405748,0.4491921819287963,
true-hotel.net,true-hotel,.net,0,10,1,0,2,hotel,0,2.348706798759481,0.570144381802305,
trustedhotelexperts.com,trustedhotelexperts,.com,1,19,0,0,1,hotel,0,5.4816999748336075,0.5122181870979746,
hotelchicago.io,hotelchicago,.io,0,12,0,0,1,hotel,0,1.6856915367980232,0.26916830351833776,
elitehotelbot.org,elitehotelbot,.org,0,13,0,0,1,hotel,0,4.562553782339542,0.40396123183832366,
easyhotelcentral.net,easyhotelcentral,.net,0,16,0,0,1,hotel,0,7.88483403810683,0.30160002981266315,
experthotelhub.org,experthotelhub,.org,0,14,0,0,1,hotel,0,0.7535298096819915,0.32086156255104387,
prohotelai.com,prohotelai,.com,1,10,0,0,1,hotel,0,2.058263871666492,0.1182010325100292,
hotelmarket1.com,hotelmarket1,.com,1,12,0,1,1,hotel,0,4.6938036957651965,0.5350321094929074,
localhotellive.com,localhotellive,.com,1,14,0,0,1,hotel,0,2.9393038522810855,0.3167816006621988,
hotelboston24.org,hotelboston24,.org,0,13,0,1,1,hotel,0,4.148254004979779,0.43544011248430714,
hotelquick.com,hotelquick,.com,1,10,0,0,1,hotel,0,2.310834900381171,0.4414199919682991,
tophotel.com,tophotel,.com,1,8,0,0,1,hotel,0,3.497169309264016,0.0,
easyhotel.com,easyhotel,.com,1,9,0,0,1,hotel,0,3.024039918416606,0.2197003237765261,
elitehotelexperts.com,elitehotelexperts,.com,1,17,0,0,1,hotel,0,6.690370387757717,0.6144951268338144,
hoteleasy.com,hoteleasy,.com,1,9,0,0,1,hotel,0,3.8676709570075887,0.06860828611859228,
hotelprime.com,hotelprime,.com,1,10,0,0,1,hotel,0,4.065601071941761,0.5018887118614862,
hotelapp.ai,hotelapp,.ai,0,8,0,0,1,hotel,0,2.5931512120144182,0.371327478891818,
hotelworld.com,hotelworld,.com,1,10,0,0,1,hotel,0,2.477961547560539,0.2154022734652251,
hotelsolutions.com,hotelsolutions,.com,1,14,0,0,1,hotel,0,2.561172310109094,0.33432297563332575,
localhotelhub.net,localhotelhub,.net,0,13,0,0,1,hotel,0,4.206669682772115,0.17345092970223866,
freehotelgroup.com,freehotelgroup,.com,1,14,0,0,1,hotel,0,2.5790195607798485,0.0,
hotelplus.net,hotelplus,.net,0,9,0,0,1,hotel,0,3.9505899181847135,0.442178029713245,
hotelfree1.com,hotelfree1,.com,1,10,0,1,1,hotel,0,11.533322789469029,0.16367156460275284,
hotelteam.com,hotelteam,.com,1,9,0,0,1,hotel,0,5.5994860797633565,0.15089119368129755,
fasthotel.org,fasthotel,.org,0,9,0,0,1,hotel,0,2.7302300708956997,0.6649627862471579,
instant-hotel-app.com,instant-hotel-app,.com,1,17,1,0,3,hotel,0,6.825928346583432,0.38227863568531334,
austinhotel.com,austinhotel,.com,1,11,0,0,1,hotel,0,2.5990728263718457,0.3133672059885739,
sfhotel360.com,sfhotel360,.com,1,10,0,1,1,hotel,0,0.9773849218049862,0.12073888389745686,
quickhotelbot.co,quickhotelbot,.co,0,13,0,0,1,hotel,0,1.8132996804452783,0.6106603223264296,
miamihotel360.com,miamihotel360,.com,1,13,0,1,1,hotel,0,1.0806090824343335,0.10311743128637328,
hotelglobal.com,hotelglobal,.com,1,11,0,0,1,hotel,0,2.6887916973922095,0.34963672952871994,
securehotel.net,securehotel,.net,0,11,0,0,1,hotel,0,3.357011110063036,0.08399282498007066,
hotelexpert.com,hotelexpert,.com,1,11,0,0,1,hotel,0,9.07807701200453,0.6395952001088955,
hotelseattle.org,hotelseattle,.org,0,12,0,0,1,hotel,0,4.0396434141709125,0.4265923495880754,
expert-hotel-market.io,expert-hotel-market,.io,0,19,1,0,3,hotel,0,2.9111252279494346,0.40460281413473853,
hoteltrusted.com,hoteltrusted,.com,1,12,0,0,1,hotel,0,5.461062395230808,0.32205584668596854,
prohotel.com,prohotel,.com,1,8,0,0,1,hotel,0,0.8810145081113773,0.34828130052786976,
hotel-secure.com,hotel-secure,.com,1,12,1,0,2,hotel,0,3.8242743423614636,0.20191910388916118,
directhotelapp.com,directhotelapp,.com,1,14,0,0,1,hotel,0,5.2725763619668875,0.13119340591839415,
hoteldirect.com,hoteldirect,.com,1,11,0,0,1,hotel,0,1.36731402884233,0.5033106402726276,
easy-hotel.net,easy-hotel,.net,0,10,1,0,2,hotel,0,6.594608530802399,0.4575538136445365,
hotelgroup.net,hotelgroup,.net,0,10,0,0,1,hotel,0,4.067781824001287,0.5183899503747214,
trustedhotelworld.com,trustedhotelworld,.com,1,17,0,0,1,hotel,0,2.58784957692571,0.32833699739431554,
hotelmiami.com,hotelmiami,.com,1,10,0,0,1,hotel,0,4.853349667561567,0.30551892234829353,
hotelnyc.com,hotelnyc,.com,1,8,0,0,1,hotel,0,12.967104334404487,0.372735061425098,
hotelai.com,hotelai,.com,1,7,0,0,1,hotel,0,3.7029127994634523,0.43053398565076173,
fasthotelexperts101.com,fasthotelexperts101,.com,1,19,0,1,1,hotel,0,3.8533093549009947,0.17251355044832684,
hotelsf.org,hotelsf,.org,0,7,0,0,1,hotel,0,2.5203139076059182,0.40480902015249776,
instanthotel1.com,instanthotel1,.com,1,13,0,1,1,hotel,0,1.99390171174476,0.6461456774402173,
hotel-miami.com,hotel-miami,.com,1,11,1,0,2,hotel,0,5.464111290016986,0.5240306822559785,
freehotel.com,freehotel,.com,1,9,0,0,1,hotel,0,1.9864511489545376,0.2681446261777619,
truehotelplus.com,truehotelplus,.com,1,13,0,0,1,hotel,0,3.465787024442105,0.5423322632313632,
fasthotelgroup.com,fasthotelgroup,.com,1,14,0,0,1,hotel,0,2.4927973956401797,0.6944177013985785,
hotelportal.com,hotelportal,.com,1,11,0,0,1,hotel,0,4.425520485780029,0.33283136194349955,
austinhotel360.com,austinhotel360,.com,1,14,0,1,1,hotel,0,4.055999987358612,0.39268621481350763,
experthotelpro.net,experthotelpro,.net,0,14,0,0,1,hotel,0,6.187455689366984,0.4332057564823113,
globalhotel24.com,globalhotel24,.com,1,13,0,1,1,hotel,0,2.444865621016892,0.17753567851878613,
true-hotel-connect101.com,true-hotel-connect101,.com,1,21,1,1,3,hotel,0,2.8237761198757956,0.6754223474556806,
hotelcentral.com,hotelcentral,.com,1,12,0,0,1,hotel,0,1.8454843632235465,0.06298427078728629,
hotelsecure.com,hotelsecure,.com,1,11,0,0,1,hotel,0,2.5432023228070366,0.3875248900843131,
globalhotel.co,globalhotel,.co,0,11,0,0,1,hotel,0,4.163600879218074,0.1477062967778362,
hotelgroup360.org,hotelgroup360,.org,0,13,0,1,1,hotel,0,5.228859419080769,0.3376649941760994,
quickhotel.com,quickhotel,.com,1,10,0,0,1,hotel,0,1.9092315008070921,0.17559005073869083,
truehotelsite.org,truehotelsite,.org,0,13,0,0,1,hotel,0,5.594385760344955,0.2271253033018361,
finance.com,finance,.com,1,7,0,0,1,finance,1,7.488606373644863,0.0,
financepro.com,financepro,.com,1,10,0,0,1,finance,0,4.2548560979457015,0.21320251514664776,
simplefinancebot.com,simplefinancebot,.com,1,16,0,0,1,finance,0,10.237705144721362,0.18511780129498726,
onlinefinancebot.com,onlinefinancebot,.com,1,16,0,0,1,finance,0,2.086997605049482,0.15550654901366856,
freefinancebot.com,freefinancebot,.com,1,14,0,0,1,finance,0,1.5733501163013508,0.33617126861537394,
financebest101.com,financebest101,.com,1,14,0,1,1,finance,0,1.1419848565221733,0.33618470024377545,
localfinancetoday1.com,localfinancetoday1,.com,1,18,0,1,1,finance,0,8.14681120006577,0.41838131600355466,
bostonfinance24.ai,bostonfinance24,.ai,0,15,0,1,1,finance,0,4.916610615485186,0.6429733685542667,
sf-finance.com,sf-finance,.com,1,10,1,0,2,finance,0,3.2112144452746296,0.5439274547652688,
expert-finance-pro.com,expert-finance-pro,.com,1,18,1,0,3,finance,0,3.9274139283834515,0.48742353023975715,
truefinance.com,truefinance,.com,1,11,0,0,1,finance,0,1.689962892546718,0.222298193569887,
financebest.com,financebest,.com,1,11,0,0,1,finance,0,14.40321128712423,0.16557998415097552,
financeboston.com,financeboston,.com,1,13,0,0,1,finance,0,3.58777670772742,0.7492120159786424,
myfinance.com,myfinance,.com,1,9,0,0,1,finance,0,3.5453499682545906,0.2533736257890743,
financelocal.net,financelocal,.net,0,12,0,0,1,finance,0,5.131817958799194,0.3844813218125191,
finance-best.net,finance-best,.net,0,12,1,0,2,finance,0,4.430912474544592,0.3737122409567796,
financenow101.net,financenow101,.net,0,13,0,1,1,finance,0,3.797452376153739,0.37871935489226954,
financeonline.com,financeonline,.com,1,13,0,0,1,finance,0,2.0662085856978814,0.19164954503933307,
myfinancepro.com,myfinancepro,.com,1,12,0,0,1,finance,0,4.405620068943512,0.3565103360975317,
sf-finance1.com,sf-finance1,.com,1,11,1,1,2,finance,0,10.26987341219073,0.30263611767515797,
financeeasy.com,financeeasy,.com,1,11,0,0,1,finance,0,7.442836511203707,0.17772443087592613,
instantfinancelive.com,instantfinancelive,.com,1,18,0,0,1,finance,0,8.635762196601354,0.5591544972806796,
financesite.org,financesite,.org,0,11,0,0,1,finance,0,2.443107010301478,0.12319973968502296,
financeseattle.com,financeseattle,.com,1,14,0,0,1,finance,0,1.8335190672443098,0.16945121959460013,
securefinancelive.co,securefinancelive,.co,0,17,0,0,1,finance,0,3.078762861466814,0.5169441678161727,
expertfinance.com,expertfinance,.com,1,13,0,0,1,finance,0,3.4330014861379943,0.3144473436740362,
financetrusted.com,financetrusted,.com,1,14,0,0,1,finance,0,6.401388443174035,0.6128036716954954,
freefinance.io,freefinance,.io,0,11,0,0,1,finance,0,1.202642503699047,0.1337848818590745,
elitefinance.com,elitefinance,.com,1,12,0,0,1,finance,0,8.312248847378882,0.4624568525414001,
quickfinance1.com,quickfinance1,.com,1,13,0,1,1,finance,0,3.0198140627109886,0.09204086159468292,
profinancebot.com,profinancebot,.com,1,13,0,0,1,finance,0,2.569911231482838,0.1768730805672537,
myfinanceapp.com,myfinanceapp,.com,1,12,0,0,1,finance,0,1.8089333729182087,0.050072294505868364,
freefinancezone.com,freefinancezone,.com,1,15,0,0,1,finance,0,1.2300883509933185,0.05552749904921449,
financeservice.com,financeservice,.com,1,14,0,0,1,finance,0,5.440670736277101,0.5039839655391372,
financesmart.io,financesmart,.io,0,12,0,0,1,finance,0,3.46943161320536,0.24536894309605237,
quickfinancesite.com,quickfinancesite,.com,1,16,0,0,1,finance,0,1.5311566958858702,0.4252710364923272,
simplefinanceteam.com,simplefinanceteam,.com,1,17,0,0,1,finance,0,1.526462148717422,0.26356921666965843,
nyc-finance.com,nyc-finance,.com,1,11,1,0,2,finance,0,2.714286665140327,0.6021255371623715,
financeteam.com,financeteam,.com,1,11,0,0,1,finance,0,9.037774090643351,0.24665160755670903,
finance-site.com,finance-site,.com,1,12,1,0,2,finance,0,2.8412531054800523,0.24883990967701983,
topfinancepro.com,topfinancepro,.com,1,13,0,0,1,finance,0,1.3473156804394897,0.25683314017193015,
instantfinanceworld.com,instantfinanceworld,.com,1,19,0,0,1,finance,0,2.8649593498970427,0.18582997330146733,
easyfinancehub2.com,easyfinancehub2,.com,1,15,0,1,1,finance,0,2.8189538985057236,0.4543782152880385,
simplefinancezone.com,simplefinancezone,.com,1,17,0,0,1,finance,0,0.6582753397166613,0.3316730063166696,
quickfinancelive.com,quickfinancelive,.com,1,16,0,0,1,finance,0,3.2137005102101375,0.19995277905363867,
truefinancesite.com,truefinancesite,.com,1,15,0,0,1,finance,0,2.8905282817569407,0.6415088567073404,
finance-app.com,finance-app,.com,1,11,1,0,2,finance,0,5.041601647933833,0.30061023149088484,
elitefinancegroup101.org,elitefinancegroup101,.org,0,20,0,1,1,finance,0,10.068116585035582,0.3932156403303163,
sffinance.com,sffinance,.com,1,9,0,0,1,finance,0,6.526945160869649,0.0,
financelive.com,financelive,.com,1,11,0,0,1,finance,0,2.8254475749707866,0.11464512845693972,
bostonfinance1.com,bostonfinance1,.com,1,14,0,1,1,finance,0,1.7093008969979933,0.40726909634248093,
fastfinanceportal.ai,fastfinanceportal,.ai,0,17,0,0,1,finance,0,15.549304049272997,0.6544664683110066,
freefinanceplus.com,freefinanceplus,.com,1,15,0,0,1,finance,0,3.4402049923480336,0.2544900466967931,
sffinance1.com,sffinance1,.com,1,10,0,1,1,finance,0,3.347981326650839,0.8030280971450569,
quickfinancepro.ai,quickfinancepro,.ai,0,15,0,0,1,finance,0,3.27240421183215,0.2711482022977132,
simplefinance.com,simplefinance,.com,1,13,0,0,1,finance,0,3.739122119475616,0.26625177599548683,
financesimple.com,financesimple,.com,1,13,0,0,1,finance,0,3.0446433042706524,0.12106111143368974,
finance-live.com,finance-live,.com,1,12,1,0,2,finance,0,2.353262812131928,0.2476044784014758,
securefinanceplus.org,securefinanceplus,.org,0,17,0,0,1,finance,0,2.391413551510139,0.6194695671392562,
financetoday.com,financetoday,.com,1,12,0,0,1,finance,0,3.255507045481359,0.6165960555178551,
chicagofinance.net,chicagofinance,.net,0,14,0,0,1,finance,0,2.3963461441323064,0.5338344776904534,
financesecure.com,financesecure,.com,1,13,0,0,1,finance,0,2.164723263441613,0.10704580092746635,
financeprime.io,financeprime,.io,0,12,0,0,1,finance,0,3.5390493171997846,0.16827378810487348,
financeai24.com,financeai24,.com,1,11,0,1,1,finance,0,2.849129957340274,0.03710754533157619,
easyfinancenetwork.com,easyfinancenetwork,.com,1,18,0,0,1,finance,0,8.185757821422419,0.18208670350135864,
nycfinance2.com,nycfinance2,.com,1,11,0,1,1,finance,0,0.6766630198346842,0.2716580401486479,
directfinance.com,directfinance,.com,1,13,0,0,1,finance,0,6.391085387432166,0.12720955734700926,
financedirect.com,financedirect,.com,1,13,0,0,1,finance,0,7.012197379636351,0.45005341069592963,
primefinance.com,primefinance,.com,1,12,0,0,1,finance,0,0.9569212881538128,0.12026969373497783,
onlinefinanceservice.com,onlinefinanceservice,.com,1,20,0,0,1,finance,0,2.7030680522806163,0.47920706579975936,
financenetwork.com,financenetwork,.com,1,14,0,0,1,finance,0,2.6568347759386186,0.47640020468135164,
simplefinanceassist360.com,simplefinanceassist360,.com,1,22,0,1,1,finance,0,1.4268839106729718,0.3587151986823305,
freefinanceportal.io,freefinanceportal,.io,0,17,0,0,1,finance,0,2.0819604782952332,0.6487106718639223,
financeassist.com,financeassist,.com,1,13,0,0,1,finance,0,1.7051524030954077,0.31757877915886124,
securefinance.com,securefinance,.com,1,13,0,0,1,finance,0,9.50066946434039,0.1650248690823277,
financesolutions.com,financesolutions,.com,1,16,0,0,1,finance,0,5.820621458701928,0.32848701237070826,
financeglobal.com,financeglobal,.com,1,13,0,0,1,finance,0,7.120180363081419,0.14826809503320248,
financelive24.com,financelive24,.com,1,13,0,1,1,finance,0,5.119225911320386,0.48773014233573514,
finance-boston2.com,finance-boston2,.com,1,15,1,1,2,finance,0,1.6863542281917552,0.45354857187287906,
bestfinanceai.io,bestfinanceai,.io,0,13,0,0,1,finance,0,2.4236819242594385,0.44129281510930385,
easyfinanceai.com,easyfinanceai,.com,1,13,0,0,1,finance,0,4.453208006256657,0.057232562053142574,
directfinanceteam.io,directfinanceteam,.io,0,17,0,0,1,finance,0,1.5947600956365477,0.2691323175270707,
primefinancecentral.com,primefinancecentral,.com,1,19,0,0,1,finance,0,5.0926537397247325,0.1801700778402998,
truefinanceassist.com,truefinanceassist,.com,1,17,0,0,1,finance,0,2.8742873380532217,0.07658957235576626,
myfinancelive.com,myfinancelive,.com,1,13,0,0,1,finance,0,2.6514522677957184,0.02680643343449489,
expertfinancebot.ai,expertfinancebot,.ai,0,16,0,0,1,finance,0,5.086428838686422,0.20803373763896404,
modernfinancelive.com,modernfinancelive,.com,1,17,0,0,1,finance,0,4.33429075084372,0.33166271403441405,
financenyc.com,financenyc,.com,1,10,0,0,1,finance,0,2.6735850857638614,0.35095282713296716,
topfinanceapp.com,topfinanceapp,.com,1,13,0,0,1,finance,0,6.656527032958177,0.13812851841373885,
expertfinancesite.org,expertfinancesite,.org,0,17,0,0,1,finance,0,1.7356153228087725,0.3844993187102352,
quickfinance.com,quickfinance,.com,1,12,0,0,1,finance,0,4.804540287973946,0.22601978016437424,
financehelp.com,financehelp,.com,1,11,0,0,1,finance,0,4.739164028137886,0.3037706024711586,
financeguide.com,financeguide,.com,1,12,0,0,1,finance,0,2.757355687990101,0.2937621840199137,
bestfinance101.com,bestfinance101,.com,1,14,0,1,1,finance,0,4.037718534779874,0.5699445374382277,
truefinanceconnect.net,truefinanceconnect,.net,0,18,0,0,1,finance,0,1.5672646742255532,0.4156357759895505,
financegroup360.com,financegroup360,.com,1,15,0,1,1,finance,0,5.780072417148008,0.5723356707159918,
financeinstant.com,financeinstant,.com,1,14,0,0,1,finance,0,2.971475759521934,0.282616998037141,
modernfinance.com,modernfinance,.com,1,13,0,0,1,finance,0,2.426296905173294,0.31097101879321537,
financeteam360.com,financeteam360,.com,1,14,0,1,1,finance,0,6.230181935494759,0.706333426948236,
bestfinance.com,bestfinance,.com,1,11,0,0,1,finance,0,2.1757942834618063,0.4490526782059142,
financeworld.org,financeworld,.org,0,12,0,0,1,finance,0,1.426071159446018,0.10321714083479067,
online-finance-bot101.net,online-finance-bot101,.net,0,21,1,1,3,finance,0,1.3047644101877645,0.6364459423466721,
global-finance-now.org,global-finance-now,.org,0,18,1,0,3,finance,0,4.776012392384865,0.3020135093977783,
finance-secure.com,finance-secure,.com,1,14,1,0,2,finance,0,1.5399383582318105,0.3600416904366595,
localfinance.com,localfinance,.com,1,12,0,0,1,finance,0,9.515066685564124,0.10627125160224973,
expert-finance-guide.com,expert-finance-guide,.com,1,20,1,0,3,finance,0,0.952031035192295,0.45908355874464274,
expertfinancemarket.ai,expertfinancemarket,.ai,0,19,0,0,1,finance,0,9.187775228869604,0.7224743103307342,
financeconnect.com,financeconnect,.com,1,14,0,0,1,finance,0,3.7682491619905423,0.2906224039178671,
lafinance.com,lafinance,.com,1,9,0,0,1,finance,0,3.1329408523621836,0.12248909245359209,
bostonfinance.net,bostonfinance,.net,0,13,0,0,1,finance,0,2.3941985684591613,0.24992651458094545,
smartfinanceapp.com,smartfinanceapp,.com,1,15,0,0,1,finance,0,4.218508664756003,0.5646066142638217,
financetop.org,financetop,.org,0,10,0,0,1,finance,0,3.245986072913314,0.4575056159549923,
instantfinancegroup.com,instantfinancegroup,.com,1,19,0,0,1,finance,0,6.436475638488083,0.5746615314062657,
financechicago24.com,financechicago24,.com,1,16,0,1,1,finance,0,3.555645383299013,0.44269761827120685,
austinfinance.com,austinfinance,.com,1,13,0,0,1,finance,0,3.63344435628972,0.21985926551417992,
modern-finance360.org,modern-finance360,.org,0,17,1,1,2,finance,0,2.6693437953437114,0.5818007688129254,
financetrue.com,financetrue,.com,1,11,0,0,1,finance,0,3.2085933287901627,0.6095112621660945,
simplefinanceexperts101.com,simplefinanceexperts101,.com,1,23,0,1,1,finance,0,3.993552003535569,0.4926873454992958,
financemy.net,financemy,.net,0,9,0,0,1,finance,0,1.1899353339233592,0.23511201840955992,
financeportal.com,financeportal,.com,1,13,0,0,1,finance,0,1.4785897276036994,0.21047894794410454,
financeworld360.com,financeworld360,.com,1,15,0,1,1,finance,0,5.185978059621464,0.46536730523985476,
financeapp.org,financeapp,.org,0,10,0,0,1,finance,0,3.6785522442178933,0.31939410566621457,
topfinance.com,topfinance,.com,1,10,0,0,1,finance,0,2.9731143264527904,0.16926366589632924,
financeai.com,financeai,.com,1,9,0,0,1,finance,0,3.357042438929624,0.4076810815431527,
bostonfinance101.com,bostonfinance101,.com,1,16,0,1,1,finance,0,4.090016577467371,0.2478365683167635,
myfinanceassist.com,myfinanceassist,.com,1,15,0,0,1,finance,0,2.4016216383149214,0.3323921608751215,
finance-world.com,finance-world,.com,1,13,1,0,2,finance,0,2.081350922284307,0.46165086662665417,
financemodern.com,financemodern,.com,1,13,0,0,1,finance,0,3.7341012224164767,0.31603629481313233,
prime-finance-experts1.net,prime-finance-experts1,.net,0,22,1,1,3,finance,0,1.8459172961613808,0.6410147662930219,
financemodern2.com,financemodern2,.com,1,14,0,1,1,finance,0,4.241647068770649,0.3884970618198183,
my-finance-market.com,my-finance-market,.com,1,17,1,0,3,finance,0,1.1953629193260316,0.4730144987988596,
simple-finance-site.com,simple-finance-site,.com,1,19,1,0,3,finance,0,6.156407333949612,0.4108016553920939,
globalfinancepro.io,globalfinancepro,.io,0,16,0,0,1,finance,0,4.408605778389864,0.22297300200265727,
financefree.com,financefree,.com,1,11,0,0,1,finance,0,3.871406356298217,0.3314468793015587,
smartfinance.com,smartfinance,.com,1,12,0,0,1,finance,0,5.987144518489263,0.11559738949035159,
financesf.co,financesf,.co,0,9,0,0,1,finance,0,9.018559915049547,0.4328084182644535,
quickfinanceai.net,quickfinanceai,.net,0,14,0,0,1,finance,0,6.102033272566188,0.21459193900702583,
finance-prime.com,finance-prime,.com,1,13,1,0,2,finance,0,1.1001818245620518,0.30531955699543556,
financesmart2.co,financesmart2,.co,0,13,0,1,1,finance,0,1.540726132578168,0.502707394690298,
trustedfinance.com,trustedfinance,.com,1,14,0,0,1,finance,0,2.2821291692888432,0.2687920085896741,
nycfinance.com,nycfinance,.com,1,10,0,0,1,finance,0,3.372501082662809,0.25420836121220974,
fastfinanceservice.net,fastfinanceservice,.net,0,18,0,0,1,finance,0,4.529426867982149,0.8606111438551329,
directfinanceassist.com,directfinanceassist,.com,1,19,0,0,1,finance,0,2.1480355184645337,0.46608573903409983,
simplefinanceguide24.com,simplefinanceguide24,.com,1,20,0,1,1,finance,0,3.7138165171692448,0.2063668646083586,
finance-la24.com,finance-la24,.com,1,12,1,1,2,finance,0,2.110173645585885,0.6159026838875842,
financesolutions101.com,financesolutions101,.com,1,19,0,1,1,finance,0,2.3004144864635006,0.6276512197963967,
financequick.com,financequick,.com,1,12,0,0,1,finance,0,1.427612319180729,0.3006211009289885,
modernfinancesite.com,modernfinancesite,.com,1,17,0,0,1,finance,0,1.9080085465375891,0.20414209069153694,
financeinstant1.com,financeinstant1,.com,1,15,0,1,1,finance,0,1.4754886700173955,0.4623124921568036,
simplefinancehub360.com,simplefinancehub360,.com,1,19,0,1,1,finance,0,1.8486877225233544,0.44537466105742385,
finance-plus.com,finance-plus,.com,1,12,1,0,2,finance,0,6.2475230797928685,0.5078802475752643,
expert-finance-network.com,expert-finance-network,.com,1,22,1,0,3,finance,0,1.878287893012333,0.34237822577166,
expertfinanceai.com,expertfinanceai,.com,1,15,0,0,1,finance,0,16.10982346297258,0.1715695207056736,
financeelite.org,financeelite,.org,0,12,0,0,1,finance,0,4.463756787592393,0.2436896952754155,
trustedfinanceteam.com,trustedfinanceteam,.com,1,18,0,0,1,finance,0,3.709516980532854,0.18288102689277536,
financebot.com,financebot,.com,1,10,0,0,1,finance,0,1.983742737569591,0.20668154256620963,
finance-today.com,finance-today,.com,1,13,1,0,2,finance,0,5.054029913094171,0.41310688026196524,
financesite101.org,financesite101,.org,0,14,0,1,1,finance,0,2.350474691774563,0.3483228872029177,
instantfinancesolutions.com,instantfinancesolutions,.com,1,23,0,0,1,finance,0,3.5722865779563437,0.4035459532167616,
localfinance2.com,localfinance2,.com,1,13,0,1,1,finance,0,15.425943316487656,0.5292098876364788,
seattlefinance360.com,seattlefinance360,.com,1,17,0,1,1,finance,0,3.1341689780244364,0.4717126217408819,
expertfinanceconnect.com,expertfinanceconnect,.com,1,20,0,0,1,finance,0,6.616483237386044,0.2824410059299028,
finance-boston.com,finance-boston,.com,1,14,1,0,2,finance,0,2.1773186548560877,0.09935858989746697,
financesite360.com,financesite360,.com,1,14,0,1,1,finance,0,3.2511439066845043,0.4079604914907902,
finance-simple.com,finance-simple,.com,1,14,1,0,2,finance,0,9.60688838607761,0.20900552324599958,
financeplus.org,financeplus,.org,0,11,0,0,1,finance,0,2.2791891991834654,0.1404379908989975,
finance-experts.com,finance-experts,.com,1,15,1,0,2,finance,0,9.84997714422599,0.34591501016851267,
financemiami.com,financemiami,.com,1,12,0,0,1,finance,0,5.0766477969059896,0.4335046930243332,
smartfinanceteam.com,smartfinanceteam,.com,1,16,0,0,1,finance,0,2.3691232132044955,0.21117717445655335,
financenyc2.com,financenyc2,.com,1,11,0,1,1,finance,0,4.852260328193068,0.4705322627036802,
smartfinanceai.com,smartfinanceai,.com,1,14,0,0,1,finance,0,5.950841688327167,0.2496310991358806,
smartfinancebot.com,smartfinancebot,.com,1,15,0,0,1,finance,0,4.821504312168387,0.3850145299764265,
financela.com,financela,.com,1,9,0,0,1,finance,0,1.2941643121825017,0.4356606449460015,
financemarket.com,financemarket,.com,1,13,0,0,1,finance,0,2.1462404734087506,0.025566707824725324,
financeaustin.org,financeaustin,.org,0,13,0,0,1,finance,0,2.861908811077466,0.4603974002565708,
topfinancezone360.com,topfinancezone360,.com,1,17,0,1,1,finance,0,3.1751025865274185,0.7626490605241361,
financefast.com,financefast,.com,1,11,0,0,1,finance,0,4.818213703938483,0.5736078535503503,
financeprime101.org,financeprime101,.org,0,15,0,1,1,finance,0,3.6936702099062972,0.3842370999909549,
finance-easy.co,finance-easy,.co,0,12,1,0,2,finance,0,1.4900257247987578,0.46936274404667966,
finance-today101.com,finance-today101,.com,1,16,1,1,2,finance,0,4.170845239537739,0.8822349801939854,
bestfinanceapp.com,bestfinanceapp,.com,1,14,0,0,1,finance,0,4.789142837933353,0.24943754024868012,
crypto.com,crypto,.com,1,6,0,0,1,crypto,1,4.645385070169421,0.0,
easycryptocentral.com,easycryptocentral,.com,1,17,0,0,1,crypto,0,6.350086503008086,0.3679845202086919,
crypto-pro.com,crypto-pro,.com,1,10,1,0,2,crypto,0,5.475881639199165,0.20554840020024145,
