domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,S_k,slope_k,alpha_i,gamma_k,log_price_latent,price_latent,sale_prob,sold,log_price_obs,price_obs
trustedhotelexperts.com,trustedhotelexperts,.com,1,19,0,0,1,hotel,0,5.4816999748336075,0.5122181870979746,,0.6693845056526838,-1.6024460550874156,-0.52057597085401,1.7579585938647622,0.45651050691192396,1.578556002852285,0.15703686426639363,0,,
hotelchicago.io,hotelchicago,.io,0,12,0,0,1,hotel,0,1.6856915367980232,0.26916830351833776,,0.6693845056526838,-1.6024460550874156,0.1437358906461795,1.6947894822508909,1.9488992959845068,7.020955332184792,0.34620325004357977,0,,
elitehotelbot.org,elitehotelbot,.org,0,13,0,0,1,hotel,0,4.562553782339542,0.40396123183832366,,0.6693845056526838,-1.6024460550874156,-0.4824310653122408,1.5119006392467935,0.40138268295922164,1.493888844930631,0.15199587447388202,0,,
easyhotelcentral.net,easyhotelcentral,.net,0,16,0,0,1,hotel,0,7.88483403810683,0.30160002981266315,,0.6693845056526838,-1.6024460550874156,-0.17487239108936903,1.7386037881027523,1.1218918899125956,3.0706580584401726,0.22887478952967252,1,1.0598359419485768,2.885897495709052
experthotelhub.org,experthotelhub,.org,0,14,0,0,1,hotel,0,0.7535298096819915,0.32086156255104387,,0.6693845056526838,-1.6024460550874156,-0.02143028132069197,1.7985515312675127,0.9150454705233042,2.4968887841633314,0.20432675208665999,1,0.9373726453278916,2.5532642672225214
prohotelai.com,prohotelai,.com,1,10,0,0,1,hotel,0,2.058263871666492,0.1182010325100292,,0.6693845056526838,-1.6024460550874156,0.34835163983271095,1.9499483142528067,2.4579708424987876,11.681084714718184,0.43059587593331977,0,,
hotelmarket1.com,hotelmarket1,.com,1,12,0,1,1,hotel,0,4.6938036957651965,0.5350321094929074,,0.6693845056526838,-1.6024460550874156,-0.20237705831732195,1.7015559868652943,0.7070823008182306,2.0280653332534406,0.1816746732668677,0,,
localhotellive.com,localhotellive,.com,1,14,0,0,1,hotel,0,2.9393038522810855,0.3167816006621988,,0.6693845056526838,-1.6024460550874156,0.3896453094587874,1.6822823636474202,1.5765218598164665,4.838098926638721,0.2897837186834361,0,,
hotelboston24.org,hotelboston24,.org,0,13,0,1,1,hotel,0,4.148254004979779,0.43544011248430714,,0.6693845056526838,-1.6024460550874156,0.32870561960046357,1.7611279870251995,1.6405735911115917,5.158127319850632,0.2990976461027945,0,,
hotelquick.com,hotelquick,.com,1,10,0,0,1,hotel,0,2.310834900381171,0.4414199919682991,,0.6693845056526838,-1.6024460550874156,-0.3749579146848411,1.7150149290644314,0.9999874196979884,2.718247631867793,0.21416353489021242,0,,
tophotel.com,tophotel,.com,1,8,0,0,1,hotel,0,3.497169309264016,0.0,,0.6693845056526838,-1.6024460550874156,0.3929889228598463,1.8375374771032038,2.6018293052878283,13.488389863168377,0.45543867515654984,1,2.4677528276185603,11.795909603652968
easyhotel.com,easyhotel,.com,1,9,0,0,1,hotel,0,3.024039918416606,0.2197003237765261,,0.6693845056526838,-1.6024460550874156,-0.09925339274953758,1.670852511862296,1.2093369864955412,3.351261983848492,0.23985691824394012,1,1.220509956710461,3.3889154932395487
elitehotelexperts.com,elitehotelexperts,.com,1,17,0,0,1,hotel,0,6.690370387757717,0.6144951268338144,,0.6693845056526838,-1.6024460550874156,-0.17463289330407133,1.7155997870028648,0.4458965197212343,1.561889833375607,0.15605584041558812,0,,
hoteleasy.com,hoteleasy,.com,1,9,0,0,1,hotel,0,3.8676709570075887,0.06860828611859228,,0.6693845056526838,-1.6024460550874156,-0.09777364639466384,1.805604650463935,1.819086187189826,6.166221102701795,0.3259325616447861,0,,
hotelprime.com,hotelprime,.com,1,10,0,0,1,hotel,0,4.065601071941761,0.5018887118614862,,0.6693845056526838,-1.6024460550874156,-0.0012270043655359638,1.760176749532698,1.0417850292885575,2.8342717596779154,0.21912880944142352,0,,
hotelapp.ai,hotelapp,.ai,0,8,0,0,1,hotel,0,2.5931512120144182,0.371327478891818,,0.6693845056526838,-1.6024460550874156,-0.1452656101531722,1.8284042182627893,1.1286185593068532,3.0913829867457,0.22970688847387397,1,1.1319624860852129,3.101737648063191
hotelworld.com,hotelworld,.com,1,10,0,0,1,hotel,0,2.477961547560539,0.2154022734652251,,0.6693845056526838,-1.6024460550874156,-0.29389208112643656,1.700582320407774,1.4561579151638848,4.289447407333428,0.2727550012696426,1,1.4620267942173948,4.314695672410132
hotelsolutions.com,hotelsolutions,.com,1,14,0,0,1,hotel,0,2.561172310109094,0.33432297563332575,,0.6693845056526838,-1.6024460550874156,-0.26293945779313577,1.8365703647116436,1.2608405253222348,3.528385939070898,0.24649171476160087,0,,
localhotelhub.net,localhotelhub,.net,0,13,0,0,1,hotel,0,4.206669682772115,0.17345092970223866,,0.6693845056526838,-1.6024460550874156,0.048629983396405486,1.6024003746599906,1.446418560147885,4.247873735209177,0.27140477139881863,0,,
freehotelgroup.com,freehotelgroup,.com,1,14,0,0,1,hotel,0,2.5790195607798485,0.0,,0.6693845056526838,-1.6024460550874156,-0.05616224313596559,1.6056031796043548,1.8044103573867638,6.076387494996731,0.3236796089304369,0,,
hotelplus.net,hotelplus,.net,0,9,0,0,1,hotel,0,3.9505899181847135,0.442178029713245,,0.6693845056526838,-1.6024460550874156,0.1845583926898472,1.8378307978388875,0.9817378428696333,2.6690906740019003,0.2120214349446232,0,,
hotelfree1.com,hotelfree1,.com,1,10,0,1,1,hotel,0,11.533322789469029,0.16367156460275284,,0.6693845056526838,-1.6024460550874156,0.01832701402114187,1.736095570559327,1.586631199813244,4.8872569726697295,0.2912422984079969,0,,
hotelteam.com,hotelteam,.com,1,9,0,0,1,hotel,0,5.5994860797633565,0.15089119368129755,,0.6693845056526838,-1.6024460550874156,0.026954898594315463,1.8091728737925468,1.86841580608144,6.4780258170341,0.3335640943141036,0,,
fasthotel.org,fasthotel,.org,0,9,0,0,1,hotel,0,2.7302300708956997,0.6649627862471579,,0.6693845056526838,-1.6024460550874156,0.20748428219200052,1.7434652811708793,0.9992057780363861,2.7161237664311613,0.21407146544712213,1,1.0655697156543984,2.9024921083004074
instant-hotel-app.com,instant-hotel-app,.com,1,17,1,0,3,hotel,0,6.825928346583432,0.38227863568531334,,0.6693845056526838,-1.6024460550874156,0.4966213251694394,1.734944331839691,1.7626618064659727,5.827929587304567,0.31731539984454143,1,1.8367984843067497,6.276412029384708
austinhotel.com,austinhotel,.com,1,11,0,0,1,hotel,0,2.5990728263718457,0.3133672059885739,,0.6693845056526838,-1.6024460550874156,0.510657821902161,1.6292659357922092,1.7150228084742836,5.556802253097321,0.31013589980544615,1,1.7335368459392682,5.660639354186878
sfhotel360.com,sfhotel360,.com,1,10,0,1,1,hotel,0,0.9773849218049862,0.12073888389745686,,0.6693845056526838,-1.6024460550874156,0.4691422470399762,1.733360439056775,2.366920876396458,10.664504350023968,0.41504320015299706,0,,
quickhotelbot.co,quickhotelbot,.co,0,13,0,0,1,hotel,0,1.8132996804452783,0.6106603223264296,,0.6693845056526838,-1.6024460550874156,0.3046572094094576,1.8444361834274872,1.1229040608557335,3.0737676627633284,0.2289998609789037,0,,
miamihotel360.com,miamihotel360,.com,1,13,0,1,1,hotel,0,1.0806090824343335,0.10311743128637328,,0.6693845056526838,-1.6024460550874156,0.7298937177322521,1.740041228047881,2.7937597266083998,16.34234720003327,0.48890977139001424,0,,
hotelglobal.com,hotelglobal,.com,1,11,0,0,1,hotel,0,2.6887916973922095,0.34963672952871994,,0.6693845056526838,-1.6024460550874156,0.15323831818525036,1.7900738601813653,1.6253426329376266,5.080159368943756,0.29686735049138707,1,1.5396290816006601,4.6628604094698005
securehotel.net,securehotel,.net,0,11,0,0,1,hotel,0,3.357011110063036,0.08399282498007066,,0.6693845056526838,-1.6024460550874156,0.11394103536272515,1.7878575212736365,1.380854802617683,3.978300836430331,0.2624251573374579,0,,
hotelexpert.com,hotelexpert,.com,1,11,0,0,1,hotel,0,9.07807701200453,0.6395952001088955,,0.6693845056526838,-1.6024460550874156,0.7853724464260673,1.6544909631892166,1.944752483325158,6.991901028744162,0.3455465119511006,1,1.9666727955205785,7.1468578281638155
hotelseattle.org,hotelseattle,.org,0,12,0,0,1,hotel,0,4.0396434141709125,0.4265923495880754,,0.6693845056526838,-1.6024460550874156,-0.9540890975348164,1.8040780310623645,-0.10743671658748434,0.8981333575961854,0.11153015533869626,0,,
expert-hotel-market.io,expert-hotel-market,.io,0,19,1,0,3,hotel,0,2.9111252279494346,0.40460281413473853,,0.6693845056526838,-1.6024460550874156,-0.07486377102551145,1.7104093066773594,0.7817608243215234,2.185316838735708,0.1895760222767017,0,,
hoteltrusted.com,hoteltrusted,.com,1,12,0,0,1,hotel,0,5.461062395230808,0.32205584668596854,,0.6693845056526838,-1.6024460550874156,0.43837350520249985,1.7147354118585716,1.907550913341937,6.7365701349300195,0.3396813923031335,1,1.8926788577278837,6.637124800428246
prohotel.com,prohotel,.com,1,8,0,0,1,hotel,0,0.8810145081113773,0.34828130052786976,,0.6693845056526838,-1.6024460550874156,0.34309203345258926,1.9033232196425733,1.927364283809361,6.871375357594239,0.34279914347881735,0,,
hotel-secure.com,hotel-secure,.com,1,12,1,0,2,hotel,0,3.8242743423614636,0.20191910388916118,,0.6693845056526838,-1.6024460550874156,0.8979780511924706,1.7832918738686687,2.4149584040168985,11.189304917734283,0.42322968018012425,1,2.2706057862171325,9.685266238093249
directhotelapp.com,directhotelapp,.com,1,14,0,0,1,hotel,0,5.2725763619668875,0.13119340591839415,,0.6693845056526838,-1.6024460550874156,0.03762000141599659,1.6844274425799706,1.3138408507893025,3.7204359444578325,0.2534470907852606,0,,
hoteldirect.com,hoteldirect,.com,1,11,0,0,1,hotel,0,1.36731402884233,0.5033106402726276,,0.6693845056526838,-1.6024460550874156,-0.15078616083586854,1.740670649562925,0.7466622984631164,2.1099458812515977,0.18583007883265054,1,0.6886394601609487,1.9910048482479719
easy-hotel.net,easy-hotel,.net,0,10,1,0,2,hotel,0,6.594608530802399,0.4575538136445365,,0.6693845056526838,-1.6024460550874156,-0.11622966133596839,1.738437198630805,0.9360731766952313,2.549948535207831,0.2067302086852804,0,,
hotelgroup.net,hotelgroup,.net,0,10,0,0,1,hotel,0,4.067781824001287,0.5183899503747214,,0.6693845056526838,-1.6024460550874156,0.11132385700143661,1.8703950568692667,1.1386969941485636,3.1226968209093044,0.2309575745191325,0,,
trustedhotelworld.com,trustedhotelworld,.com,1,17,0,0,1,hotel,0,2.58784957692571,0.32833699739431554,,0.6693845056526838,-1.6024460550874156,0.5675766585829624,1.7386644509592755,2.453164035802075,11.625070730535791,0.429771085995723,0,,
hotelmiami.com,hotelmiami,.com,1,10,0,0,1,hotel,0,4.853349667561567,0.30551892234829353,,0.6693845056526838,-1.6024460550874156,0.571949353109922,1.9121474967886245,1.9677245475022538,7.154378504297082,0.3491919856574351,0,,
hotelnyc.com,hotelnyc,.com,1,8,0,0,1,hotel,0,12.967104334404487,0.372735061425098,,0.6693845056526838,-1.6024460550874156,-0.019605135141784972,1.631768988728544,1.264929096950481,3.5428415289350457,0.24702366979765125,0,,
hotelai.com,hotelai,.com,1,7,0,0,1,hotel,0,3.7029127994634523,0.43053398565076173,,0.6693845056526838,-1.6024460550874156,0.08855297033722716,1.7329193842284916,1.6708194858379528,5.316522827658965,0.3035549261625,0,,
fasthotelexperts101.com,fasthotelexperts101,.com,1,19,0,1,1,hotel,0,3.8533093549009947,0.17251355044832684,,0.6693845056526838,-1.6024460550874156,-0.21406055272100244,1.6744791691464227,1.1364700562608736,3.115750506423217,0.23068081251871803,0,,
hotelsf.org,hotelsf,.org,0,7,0,0,1,hotel,0,2.5203139076059182,0.40480902015249776,,0.6693845056526838,-1.6024460550874156,-0.17752544166194079,1.695921316088577,0.6424812559499091,1.9011923765686793,0.17504826858997988,0,,
instanthotel1.com,instanthotel1,.com,1,13,0,1,1,hotel,0,1.99390171174476,0.6461456774402173,,0.6693845056526838,-1.6024460550874156,0.3661900247030102,1.6976578841533987,1.063204572949697,2.895635411993937,0.2217052003990719,0,,
hotel-miami.com,hotel-miami,.com,1,11,1,0,2,hotel,0,5.464111290016986,0.5240306822559785,,0.6693845056526838,-1.6024460550874156,0.5607739860560865,1.678603070122237,1.3972087919855476,4.043896842221433,0.2646469898617511,0,,
freehotel.com,freehotel,.com,1,9,0,0,1,hotel,0,1.9864511489545376,0.2681446261777619,,0.6693845056526838,-1.6024460550874156,-0.24404928816443489,1.873921348920997,1.5613902930221326,4.765442002438437,0.2876086320746988,1,1.6055597878417323,4.980646928105788
truehotelplus.com,truehotelplus,.com,1,13,0,0,1,hotel,0,3.465787024442105,0.5423322632313632,,0.6693845056526838,-1.6024460550874156,0.08503472324597294,1.8493124308295483,0.8343396580439184,2.303292585268182,0.19529535758143984,0,,
fasthotelgroup.com,fasthotelgroup,.com,1,14,0,0,1,hotel,0,2.4927973956401797,0.6944177013985785,,0.6693845056526838,-1.6024460550874156,-0.08507731962772279,1.767719165439277,2.1325813024788998,8.436616186781793,0.3758517613281518,0,,
hotelportal.com,hotelportal,.com,1,11,0,0,1,hotel,0,4.425520485780029,0.33283136194349955,,0.6693845056526838,-1.6024460550874156,0.3023550808432023,1.6975594529309974,1.4529267077458807,4.275609681372729,0.27230657299210137,0,,
austinhotel360.com,austinhotel360,.com,1,14,0,1,1,hotel,0,4.055999987358612,0.39268621481350763,,0.6693845056526838,-1.6024460550874156,-0.13598060782475938,1.6808489610999322,0.49814257821031027,1.6456617421838893,0.16093330189431101,1,0.5743153960922402,1.775914312770693
experthotelpro.net,experthotelpro,.net,0,14,0,0,1,hotel,0,6.187455689366984,0.4332057564823113,,0.6693845056526838,-1.6024460550874156,-0.6742592288108419,1.7948523038403685,0.2909464166100509,1.3376929039091203,0.14229748266502237,0,,
globalhotel24.com,globalhotel24,.com,1,13,0,1,1,hotel,0,2.444865621016892,0.17753567851878613,,0.6693845056526838,-1.6024460550874156,0.35129174888920073,1.7595196806210411,1.8421796744914058,6.31027763309817,0.3294940616394877,1,1.919390404440562,6.816801710396365
true-hotel-connect101.com,true-hotel-connect101,.com,1,21,1,1,3,hotel,0,2.8237761198757956,0.6754223474556806,,0.6693845056526838,-1.6024460550874156,-0.10621927044985875,1.7239215282341804,0.45553547388769766,1.5770176087333263,0.15694653553769836,0,,
hotelcentral.com,hotelcentral,.com,1,12,0,0,1,hotel,0,1.8454843632235465,0.06298427078728629,,0.6693845056526838,-1.6024460550874156,-0.0698053005608193,1.7788030451061816,1.8980020302326315,6.672549563087632,0.3381837463689967,1,1.9063912328789205,6.728762394273976
hotelsecure.com,hotelsecure,.com,1,11,0,0,1,hotel,0,2.5432023228070366,0.3875248900843131,,0.6693845056526838,-1.6024460550874156,0.1524557708421437,1.8067932477949864,1.7193526746125278,5.580914627014562,0.31078474001325757,0,,
globalhotel.co,globalhotel,.co,0,11,0,0,1,hotel,0,4.163600879218074,0.1477062967778362,,0.6693845056526838,-1.6024460550874156,0.12349177510341695,1.7231844021199894,1.9071777567837267,6.734056808565598,0.3396228059827072,1,1.9871519245362899,7.294728212049534
hotelgroup360.org,hotelgroup360,.org,0,13,0,1,1,hotel,0,5.228859419080769,0.3376649941760994,,0.6693845056526838,-1.6024460550874156,0.15964258056333616,1.672521531507101,0.8876334236062797,2.42937354476091,0.2012248417822001,0,,
quickhotel.com,quickhotel,.com,1,10,0,0,1,hotel,0,1.9092315008070921,0.17559005073869083,,0.6693845056526838,-1.6024460550874156,-0.5704066078361684,1.6298183511759863,1.1937555417527315,3.2994491877988956,0.23787393724754952,0,,
truehotelsite.org,truehotelsite,.org,0,13,0,0,1,hotel,0,5.594385760344955,0.2271253033018361,,0.6693845056526838,-1.6024460550874156,0.19470815421277232,1.7555581384694643,1.6334941990558236,5.1217398667744,0.29805980356441153,0,,
finance.com,finance,.com,1,7,0,0,1,finance,1,7.488606373644863,0.0,,0.5488277801003991,-1.4939450020903593,-0.6681697226228971,1.8124419019309588,0.7413901504787835,2.0988512064090417,0.18527236302320008,1,0.6907940389627143,1.9952992497401374
financepro.com,financepro,.com,1,10,0,0,1,finance,0,4.2548560979457015,0.21320251514664776,,0.5488277801003991,-1.4939450020903593,0.26934780032335254,1.5502091624842198,1.5237591031710536,4.5894450066184,0.2822417929901328,0,,
simplefinancebot.com,simplefinancebot,.com,1,16,0,0,1,finance,0,10.237705144721362,0.18511780129498726,,0.5488277801003991,-1.4939450020903593,0.39143344873870306,1.7270197505630438,1.736448563370599,5.677145555502224,0.31335385542471184,1,1.7379931657086896,5.68592126354576
onlinefinancebot.com,onlinefinancebot,.com,1,16,0,0,1,finance,0,2.086997605049482,0.15550654901366856,,0.5488277801003991,-1.4939450020903593,-0.47898204995382576,1.5850177313325762,1.1826058482290926,3.262865667071458,0.2364619042164801,0,,
freefinancebot.com,freefinancebot,.com,1,14,0,0,1,finance,0,1.5733501163013508,0.33617126861537394,,0.5488277801003991,-1.4939450020903593,0.11495154670354217,1.6011397012072723,1.5000214571917567,4.481785235831558,0.27888784263738503,0,,
financebest101.com,financebest101,.com,1,14,0,1,1,finance,0,1.1419848565221733,0.33618470024377545,,0.5488277801003991,-1.4939450020903593,0.3700126953650514,1.7122561024897458,1.7684522516096963,5.861773785804584,0.31819410334598275,1,1.7678600599296441,5.8583035197710345
localfinancetoday1.com,localfinancetoday1,.com,1,18,0,1,1,finance,0,8.14681120006577,0.41838131600355466,,0.5488277801003991,-1.4939450020903593,-0.15715126713003663,1.6186415715473434,0.8665883025145364,2.378781311421894,0.19886740274512615,0,,
bostonfinance24.ai,bostonfinance24,.ai,0,15,0,1,1,finance,0,4.916610615485186,0.6429733685542667,,0.5488277801003991,-1.4939450020903593,0.2357727279980181,1.6589230077995576,0.6432508785708408,1.9026561404290676,0.175126079097335,1,0.6836558918735249,1.9811072228568842
sf-finance.com,sf-finance,.com,1,10,1,0,2,finance,0,3.2112144452746296,0.5439274547652688,,0.5488277801003991,-1.4939450020903593,-0.9748920554539883,1.6573898045773083,-0.029552591600051577,0.9708798161755134,0.11704799150425547,0,,
expert-finance-pro.com,expert-finance-pro,.com,1,18,1,0,3,finance,0,3.9274139283834515,0.48742353023975715,,0.5488277801003991,-1.4939450020903593,0.38436864138519383,1.5851464111392466,1.2183086634401268,3.381463701169508,0.24100382454842803,0,,
truefinance.com,truefinance,.com,1,11,0,0,1,finance,0,1.689962892546718,0.222298193569887,,0.5488277801003991,-1.4939450020903593,0.010497983542611581,1.7106700285539351,1.7991108168619192,6.044270610754327,0.32286805084963227,0,,
financebest.com,financebest,.com,1,11,0,0,1,finance,0,14.40321128712423,0.16557998415097552,,0.5488277801003991,-1.4939450020903593,-0.09024028182261129,1.6341356491016958,1.2710363122124246,3.5645446300895514,0.24781970163426584,0,,
financeboston.com,financeboston,.com,1,13,0,0,1,finance,0,3.58777670772742,0.7492120159786424,,0.5488277801003991,-1.4939450020903593,0.344414508516568,1.52798140416694,0.7721683932293872,2.164454557512706,0.18854654566385096,0,,
myfinance.com,myfinance,.com,1,9,0,0,1,finance,0,3.5453499682545906,0.2533736257890743,,0.5488277801003991,-1.4939450020903593,0.6052513865033919,1.5676635025497108,2.0592749005092155,7.840282763690756,0.3638928495784792,1,1.9147501480104516,6.785243278661074
financelocal.net,financelocal,.net,0,12,0,0,1,finance,0,5.131817958799194,0.3844813218125191,,0.5488277801003991,-1.4939450020903593,0.17000054447389892,1.389729996283528,0.7666596947568562,2.1525640107851274,0.1879572850335913,0,,
finance-best.net,finance-best,.net,0,12,1,0,2,finance,0,4.430912474544592,0.3737122409567796,,0.5488277801003991,-1.4939450020903593,0.5630498590671131,1.6432215866542907,1.1222551622690506,3.071773746265933,0.22891967266548274,0,,
financenow101.net,financenow101,.net,0,13,0,1,1,finance,0,3.797452376153739,0.37871935489226954,,0.5488277801003991,-1.4939450020903593,-0.5436491383844428,1.7433875411482262,0.5321116812235741,1.7025237026799256,0.1641701294893282,0,,
financeonline.com,financeonline,.com,1,13,0,0,1,finance,0,2.0662085856978814,0.19164954503933307,,0.5488277801003991,-1.4939450020903593,0.23308209324192292,1.5552902378579225,1.567449795359959,4.794405874093468,0.2884784860220242,0,,
myfinancepro.com,myfinancepro,.com,1,12,0,0,1,finance,0,4.405620068943512,0.3565103360975317,,0.5488277801003991,-1.4939450020903593,-0.04620134849899528,1.6859052847473988,1.11733148479032,3.0566864959085898,0.22831186751537141,1,1.0759973162276024,2.9329164876282636
sf-finance1.com,sf-finance1,.com,1,11,1,1,2,finance,0,10.26987341219073,0.30263611767515797,,0.5488277801003991,-1.4939450020903593,-0.27587668665071097,1.6735076148052719,0.9191518832990845,2.5071631210627876,0.20479447602643797,1,0.7886130513168674,2.2003425467607376
financeeasy.com,financeeasy,.com,1,11,0,0,1,finance,0,7.442836511203707,0.17772443087592613,,0.5488277801003991,-1.4939450020903593,-0.6750385022019948,1.5789120220333186,0.6479559961830854,1.9116294550413946,0.17560236910667687,1,0.6029884913712306,1.8275723315594268
instantfinancelive.com,instantfinancelive,.com,1,18,0,0,1,finance,0,8.635762196601354,0.5591544972806796,,0.5488277801003991,-1.4939450020903593,0.21412546715093211,1.7619849565857728,1.3395349072573624,3.817267708935199,0.256865287104801,1,1.472288467166019,4.359199620223319
financesite.org,financesite,.org,0,11,0,0,1,finance,0,2.443107010301478,0.12319973968502296,,0.5488277801003991,-1.4939450020903593,0.30635151869578503,1.6172493888623258,1.519073778182436,4.56799226103218,0.28157785609423674,1,1.605394687175519,4.979824687857858
financeseattle.com,financeseattle,.com,1,14,0,0,1,finance,0,1.8335190672443098,0.16945121959460013,,0.5488277801003991,-1.4939450020903593,0.46970796284763655,1.7998836944672434,2.0914356080879593,8.096530269279857,0.3691197208735048,0,,
securefinancelive.co,securefinancelive,.co,0,17,0,0,1,finance,0,3.078762861466814,0.5169441678161727,,0.5488277801003991,-1.4939450020903593,0.4117716531722611,1.5082079065603013,0.8687746135903569,2.383987756730651,0.1991113399872481,0,,
expertfinance.com,expertfinance,.com,1,13,0,0,1,finance,0,3.4330014861379943,0.3144473436740362,,0.5488277801003991,-1.4939450020903593,-0.27009839047042955,1.6175313799530198,1.3405624565746772,3.8211921556995154,0.25700261210853037,1,1.5113690172890877,4.5329322109894745
financetrusted.com,financetrusted,.com,1,14,0,0,1,finance,0,6.401388443174035,0.6128036716954954,,0.5488277801003991,-1.4939450020903593,0.4517469303592456,1.6270420621589867,1.473140364830406,4.362914794447822,0.27511940434013815,0,,
freefinance.io,freefinance,.io,0,11,0,0,1,finance,0,1.202642503699047,0.1337848818590745,,0.5488277801003991,-1.4939450020903593,0.48872162636914546,1.6358131823746647,1.36011888926638,3.8966565448953103,0.25962533732433596,1,1.3028848476202404,3.6798973126497243
elitefinance.com,elitefinance,.com,1,12,0,0,1,finance,0,8.312248847378882,0.4624568525414001,,0.5488277801003991,-1.4939450020903593,-0.09099437383844683,1.6963687028233816,1.3648087745750224,3.914974337776888,0.2602568780238416,0,,
quickfinance1.com,quickfinance1,.com,1,13,0,1,1,finance,0,3.0198140627109886,0.09204086159468292,,0.5488277801003991,-1.4939450020903593,0.009949892299101527,1.9109124094933512,2.025022672775593,7.576282718047443,0.3583611961302348,1,1.9163818680522724,6.796323933912591
profinancebot.com,profinancebot,.com,1,13,0,0,1,finance,0,2.569911231482838,0.1768730805672537,,0.5488277801003991,-1.4939450020903593,-0.32695397246733965,1.6754675163630999,1.4093982858176028,4.0934915509561005,0.26631085041230596,0,,
myfinanceapp.com,myfinanceapp,.com,1,12,0,0,1,finance,0,1.8089333729182087,0.050072294505868364,,0.5488277801003991,-1.4939450020903593,0.5183102017286663,1.6410014434903575,2.5180792236444494,12.404747021220567,0.4409408496536284,0,,
freefinancezone.com,freefinancezone,.com,1,15,0,0,1,finance,0,1.2300883509933185,0.05552749904921449,,0.5488277801003991,-1.4939450020903593,-0.5291255010891275,1.5513662621949174,1.138718535375452,3.1227640883545367,0.2309602527791993,1,1.0665385453383107,2.905305491436737
financeservice.com,financeservice,.com,1,14,0,0,1,finance,0,5.440670736277101,0.5039839655391372,,0.5488277801003991,-1.4939450020903593,0.1872397353273193,1.4878537062680188,1.2926465137756507,3.6424135087294833,0.25065022163765865,0,,
financesmart.io,financesmart,.io,0,12,0,0,1,finance,0,3.46943161320536,0.24536894309605237,,0.5488277801003991,-1.4939450020903593,-0.20889021584049955,1.732683090589766,0.9096691408008171,2.4835007083825866,0.20371558434855122,0,,
quickfinancesite.com,quickfinancesite,.com,1,16,0,0,1,finance,0,1.5311566958858702,0.4252710364923272,,0.5488277801003991,-1.4939450020903593,-0.3877484868447788,1.5953194916070623,0.978071890024337,2.6593238267900756,0.2115930264989868,0,,
simplefinanceteam.com,simplefinanceteam,.com,1,17,0,0,1,finance,0,1.526462148717422,0.26356921666965843,,0.5488277801003991,-1.4939450020903593,-0.6561548981964928,1.8473948923399686,1.0424904629402978,2.8362718557399607,0.21921331656558388,0,,
nyc-finance.com,nyc-finance,.com,1,11,1,0,2,finance,0,2.714286665140327,0.6021255371623715,,0.5488277801003991,-1.4939450020903593,-0.07539214478984758,1.7085191535511637,0.48993255896484655,1.6322061385718503,0.16015877237080306,0,,
financeteam.com,financeteam,.com,1,11,0,0,1,finance,0,9.037774090643351,0.24665160755670903,,0.5488277801003991,-1.4939450020903593,-0.4426047901092668,1.6663869819561563,1.3498954292588135,3.8570221779399736,0.2582520978705395,0,,
finance-site.com,finance-site,.com,1,12,1,0,2,finance,0,2.8412531054800523,0.24883990967701983,,0.5488277801003991,-1.4939450020903593,0.019746808645831414,1.670592535751688,1.3826500610183985,3.98544932920342,0.26266847082991446,0,,
topfinancepro.com,topfinancepro,.com,1,13,0,0,1,finance,0,1.3473156804394897,0.25683314017193015,,0.5488277801003991,-1.4939450020903593,0.6192680631902185,1.6713803652847565,2.0443788114870642,7.724358764347915,0.36148264312793016,1,2.0700958584713027,7.925582815690064
instantfinanceworld.com,instantfinanceworld,.com,1,19,0,0,1,finance,0,2.8649593498970427,0.18582997330146733,,0.5488277801003991,-1.4939450020903593,0.06982756425361093,1.5834968684512176,1.4555731387458632,4.286939772917472,0.2726738115664334,1,1.5677476886499744,4.795834308182872
easyfinancehub2.com,easyfinancehub2,.com,1,15,0,1,1,finance,0,2.8189538985057236,0.4543782152880385,,0.5488277801003991,-1.4939450020903593,0.699048175799627,1.498942007774691,1.5305775397679144,4.620844773419696,0.2832096988622142,0,,
simplefinancezone.com,simplefinancezone,.com,1,17,0,0,1,finance,0,0.6582753397166613,0.3316730063166696,,0.5488277801003991,-1.4939450020903593,-0.3437956387173537,1.595007413959052,0.9972837400758991,2.7109082872268044,0.21384519140497255,0,,
quickfinancelive.com,quickfinancelive,.com,1,16,0,0,1,finance,0,3.2137005102101375,0.19995277905363867,,0.5488277801003991,-1.4939450020903593,-0.4483292799997716,1.6375937261448203,0.845233310429052,2.3285210194381922,0.1964965377291911,0,,
truefinancesite.com,truefinancesite,.com,1,15,0,0,1,finance,0,2.8905282817569407,0.6415088567073404,,0.5488277801003991,-1.4939450020903593,-0.3594554558798974,1.587236839982072,0.08127211617487301,1.0846660115782407,0.12530664079245415,0,,
finance-app.com,finance-app,.com,1,11,1,0,2,finance,0,5.041601647933833,0.30061023149088484,,0.5488277801003991,-1.4939450020903593,-0.022785188564356452,1.5361755400835233,0.9060644520983493,2.474564577098427,0.20330657476506994,1,1.0472436322936929,2.849785226430414
elitefinancegroup101.org,elitefinancegroup101,.org,0,20,0,1,1,finance,0,10.068116585035582,0.3932156403303163,,0.5488277801003991,-1.4939450020903593,0.953032040703506,1.5792053988833212,1.7936140443490816,6.011137775454473,0.322027415303955,1,2.0258493746295088,7.58254863468183
